Entity,Year,gini,reporting_gdp
Kyrgyzstan,1998,0.463719825,675.0604551
Kyrgyzstan,2000,0.310350127,718.3373488
Kyrgyzstan,2001,0.301639798,749.4197807
Kyrgyzstan,2002,0.303023869,742.4436884
Kyrgyzstan,2003,0.287086471,786.35182
Kyrgyzstan,2004,0.347734293,831.4843246
Kyrgyzstan,2005,0.325614308,820.7159801
Kyrgyzstan,2006,0.373812404,837.1337991
Kyrgyzstan,2007,0.339118217,900.0255139
Kyrgyzstan,2008,0.314506847,966.4153604
Kyrgyzstan,2009,0.29874916,982.3771732
Kyrgyzstan,2010,0.301339151,966.15073
Kyrgyzstan,2011,0.278398638,1011.315529
Kyrgyzstan,2012,0.273572741,993.7374233
Kyrgyzstan,2013,0.288154837,1080.54823
Kyrgyzstan,2014,0.268190038,1101.705332
Kyrgyzstan,2015,0.289979154,1121.082835
Kyrgyzstan,2016,0.267807679,1146.103221
Kyrgyzstan,2017,0.273350091,1177.438736
Kyrgyzstan,2018,0.276903271,1197.610724
Kyrgyzstan,2019,0.297012232,1226.824464
Kyrgyzstan,2020,0.289892735,1098.085364
Laos,1992,0.343097752,669.3389281
Laos,1997,0.3489544,835.7030636
Laos,2002,0.326201086,1015.790113
Laos,2007,0.353610349,1325.441644
Laos,2012,0.359635482,1795.137631
Laos,2018,0.388024338,2483.161575
Latvia,1993,0.269931311,4652.622422
Latvia,1995,0.30977489,4968.687059
Latvia,1996,0.316418652,5155.016925
Latvia,1997,0.343925918,5666.764769
Latvia,1998,0.33264853,6082.894323
Latvia,2002,0.350912337,7846.126584
Latvia,2003,0.365286016,8589.576063
Latvia,2004,0.349571283,9403.020838
Latvia,2005,0.389814837,10523.67968
Latvia,2006,0.356027663,11891.43762
Latvia,2007,0.360469299,13180.94534
Latvia,2008,0.358178987,12888.25214
Latvia,2009,0.348317406,11235.88167
Latvia,2010,0.350344102,10959.27048
Latvia,2011,0.357743693,11446.84698
Latvia,2012,0.352376885,12405.31807
Latvia,2013,0.355005706,12791.02264
Latvia,2014,0.35115233,13157.39161
Latvia,2015,0.342044352,13780.91355
Latvia,2016,0.343296299,14236.70623
Latvia,2017,0.355719346,14839.30822
Latvia,2018,0.350961514,15552.02045
Latvia,2019,0.344895389,16049.57936
Lebanon,2011,0.318324497,8773.738319
Lesotho,1986,0.560160591,504.0681019
Lesotho,1994,0.632403651,651.4401006
Lesotho,2002,0.515749236,746.9263337
Lesotho,2017,0.448797014,1132.009269
Liberia,2007,0.36477745,608.9904212
Liberia,2014,0.332378843,740.3759591
Liberia,2016,0.352654612,692.6188889
Lithuania,1993,0.336411363,5125.242585
Lithuania,1996,0.322603226,5228.157213
Lithuania,1998,0.32103118,6175.639727
Lithuania,1999,0.32015238,6148.609741
Lithuania,2000,0.316749339,6420.837953
Lithuania,2001,0.320122746,6896.462795
Lithuania,2002,0.319155676,7421.40963
Lithuania,2003,0.354564869,8272.47592
Lithuania,2004,0.352040158,8915.495573
Lithuania,2005,0.353022075,9762.560746
Lithuania,2006,0.344189871,10655.11429
Lithuania,2007,0.347971889,11980.10441
Lithuania,2008,0.370556567,12420.40211
Lithuania,2009,0.372259874,10695.4873
Lithuania,2010,0.336193059,11102.48434
Lithuania,2011,0.324910525,12041.87765
Lithuania,2012,0.350986815,12673.59485
Lithuania,2013,0.353111465,13257.00195
Lithuania,2014,0.37681442,13844.43133
Lithuania,2015,0.373752238,14258.22933
Lithuania,2016,0.38391206,14804.29689
Lithuania,2017,0.372896992,15655.69889
Lithuania,2018,0.357078077,16436.97366
Lithuania,2019,0.352531515,17234.323
Luxembourg,1985,0.266672476,47926.57034
Luxembourg,1991,0.267893972,70751.51376
Luxembourg,1994,0.269444385,74853.0329
Luxembourg,1997,0.3015988,77961.69915
Luxembourg,2000,0.304473022,92490.50834
Luxembourg,2003,0.301874724,97558.7548
Luxembourg,2004,0.301726978,100252.2429
Luxembourg,2005,0.308408079,101181.3464
Luxembourg,2006,0.309481202,105571.7146
Luxembourg,2007,0.311337503,112372.6776
Luxembourg,2008,0.325615448,110050.5255
Luxembourg,2009,0.31196918,104532.3027
Luxembourg,2010,0.305043781,106501.2181
Luxembourg,2011,0.320541196,105247.914
Luxembourg,2012,0.343471485,104445.7319
Luxembourg,2013,0.320360461,105296.6015
Luxembourg,2014,0.311583177,105541.4839
Luxembourg,2015,0.329222329,105419.6085
Luxembourg,2016,0.317279828,108307.8863
Luxembourg,2017,0.345157399,107099.0479
Luxembourg,2018,0.353680944,107158.7363
Luxembourg,2019,0.34241262,108526.374
Madagascar,1980,0.468488505,707.8533952
Madagascar,1993,0.452556975,495.7642472
Madagascar,1997,0.39468355,471.5269312
Madagascar,1999,0.386074804,481.6470827
Madagascar,2001,0.4743543,501.1184628
Madagascar,2005,0.399371791,471.1949165
Madagascar,2010,0.424174876,469.2405278
Madagascar,2012,0.426481823,464.7431741
Malawi,1997,0.657555708,293.9840084
Malawi,2004,0.398734604,287.2721539
Malawi,2010,0.454759711,358.9409028
Malawi,2016,0.446943078,379.6239342
Malawi,2019,0.38543175,401.3926721
Malaysia,1984,0.486248149,3565.6801
Malaysia,1987,0.470418365,3455.928232
Malaysia,1989,0.461685036,3905.547209
Malaysia,1992,0.476537258,4684.32565
Malaysia,1995,0.485226716,5727.115058
Malaysia,1997,0.491496623,6424.173079
Malaysia,2003,0.464162024,6727.671042
Malaysia,2006,0.447523495,7531.364872
Malaysia,2008,0.454797122,8073.934416
Malaysia,2011,0.439435968,8550.154638
Malaysia,2013,0.413488267,9179.366821
Malaysia,2015,0.410663984,9955.242722
Maldives,2002,0.413120268,6832.022434
Maldives,2009,0.383727638,8222.044459
Maldives,2016,0.312856471,9190.003255
Maldives,2019,0.292850913,10197.09284
Mali,1994,0.504412367,520.8517316
Mali,2001,0.398672826,640.530718
Mali,2006,0.38929962,696.6750709
Mali,2009,0.330379558,716.9127865
Mali,2018,0.361369201,802.0336182
Malta,2006,0.280199761,18521.55613
Malta,2007,0.292077396,19338.3447
Malta,2008,0.289955066,19948.08282
Malta,2009,0.30244797,19573.77112
Malta,2010,0.290258668,20557.64638
Malta,2011,0.291425912,20566.33643
Malta,2012,0.293604486,21221.51164
Malta,2013,0.288436638,22070.96727
Malta,2014,0.290203465,23286.12311
Malta,2015,0.294337734,24921.60368
Malta,2016,0.290891145,25354.17544
Malta,2017,0.292322386,26672.23187
Malta,2018,0.286650862,27090.93248
Malta,2019,0.310420821,27489.4212
Marshall Islands,2019,0.354829429,3586.651249
Mauritania,1987,0.439390147,1425.999774
Mauritania,1993,0.500515565,1401.362383
Mauritania,1995,0.377473629,1417.656162
Mauritania,2000,0.390284736,1296.321815
Mauritania,2004,0.401687704,1306.520068
Mauritania,2008,0.356853782,1462.3674
Mauritania,2014,0.326193499,1488.776422
Mauritius,2006,0.356534221,6592.950734
Mauritius,2012,0.384653985,8384.323785
Mauritius,2017,0.367612059,9966.769668
Mexico,1984,0.485270124,7538.894982
Mexico,1989,0.506316674,7229.120211
Mexico,1992,0.526118157,7760.905564
Mexico,1994,0.528089233,8018.721009
Mexico,1996,0.535502787,7765.604983
Mexico,1998,0.516783813,8461.492702
Mexico,2000,0.525839657,8861.869566
Mexico,2002,0.500886546,8580.887298
Mexico,2004,0.500300763,8801.321902
Mexico,2005,0.501203587,8877.851291
Mexico,2006,0.489360528,9142.804774
Mexico,2008,0.498838477,9181.399967
Mexico,2010,0.472139094,8878.561377
Mexico,2012,0.48713466,9280.258638
Mexico,2014,0.48722439,9426.324588
Mexico,2016,0.476777128,9751.569083
Mexico,2018,0.467069553,9945.776845
Mexico,2020,0.453987296,8909.677654
Micronesia (country),2005,0.423557983,3027.636329
Micronesia (country),2013,0.400576313,2896.394167
Micronesia (country) - urban,2000,0.632619692,2911.950251
Moldova,1997,0.369421464,1445.463346
Moldova,1998,0.395185501,1351.443903
Moldova,1999,0.426242066,1307.976057
Moldova,2000,0.364256907,1338.263271
Moldova,2001,0.379891935,1423.076133
Moldova,2002,0.358459072,1537.632819
Moldova,2003,0.349020853,1643.738588
Moldova,2004,0.350295666,1769.749123
Moldova,2005,0.362808379,1907.115121
Moldova,2006,0.354009266,2004.219389
Moldova,2007,0.344210409,2069.135002
Moldova,2008,0.346924431,2234.777879
Moldova,2009,0.32910908,2103.344616
Moldova,2010,0.320509202,2254.93281
Moldova,2011,0.306285757,2387.508583
Moldova,2012,0.291588393,2373.739891
Moldova,2013,0.285341589,2589.111312
Moldova,2014,0.268338526,2720.214802
Moldova,2015,0.270281581,2732.457113
Moldova,2016,0.263453868,2885.874216
Moldova,2017,0.258992448,3072.79692
Moldova,2018,0.256616481,3260.527376
Moldova,2019,0.260166467,3435.477444
Mongolia,1995,0.331953402,1451.591526
Mongolia,1998,0.302719629,1554.367705
Mongolia,2002,0.328929481,1684.619601
Mongolia,2007,0.358218714,2411.166549
Mongolia,2010,0.330812121,2629.648326
Mongolia,2011,0.338835075,3028.16166
Mongolia,2012,0.337516151,3335.793592
Mongolia,2014,0.320377899,3860.325723
Mongolia,2016,0.323457328,3858.515184
Mongolia,2018,0.327409904,4233.972689
Montenegro,2005,0.302172764,5010.949707
Montenegro,2006,0.300353596,5433.450713
Montenegro,2007,0.314480677,5795.467193
Montenegro,2008,0.304879936,6203.040775
Montenegro,2009,0.310085163,5831.045816
Montenegro,2010,0.288930967,5979.519005
Montenegro,2011,0.308198538,6166.08448
Montenegro,2012,0.32273736,5993.088089
Montenegro,2013,0.324429363,6199.727716
Montenegro,2014,0.31926522,6304.192748
Montenegro,2015,0.390050334,6514.272695
Montenegro,2016,0.384879461,6704.845008
Montenegro,2017,0.369068238,7020.287014
Montenegro,2018,0.368119267,7378.500276
Morocco,1984,0.391866366,1264.735888
Morocco,1990,0.392069034,1539.967539
Morocco,1998,0.393539138,1754.854024
Morocco,2000,0.406370084,1763.400733
Morocco,2006,0.407183025,2242.397026
Morocco,2013,0.395485087,2754.849199
Mozambique,1996,0.535598649,236.4605796
Mozambique,2002,0.470390696,340.7047523
Mozambique,2008,0.455783371,447.6843601
Mozambique,2014,0.539966816,568.5913343
Myanmar,2015,0.380685092,1225.909426
Myanmar,2017,0.306968695,1400.025372
Namibia,2003,0.633187598,3298.279719
Namibia,2009,0.609651755,3982.226394
Namibia,2015,0.590666144,4896.61526
Nauru,2012,0.347661815,5719.119571
Nepal,1984,0.300575408,384.8504041
Nepal,1995,0.352070175,500.2194334
Nepal,2003,0.437681043,594.3087027
Nepal,2010,0.328405862,742.8752512
Netherlands,1983,0.283660518,25960.04169
Netherlands,1987,0.26771622,28170.62827
Netherlands,1990,0.31090073,31093.54487
Netherlands,1993,0.304349816,32075.8044
Netherlands,1999,0.280633961,39090.6643
Netherlands,2004,0.298000261,41433.73793
Netherlands,2005,0.290482303,42184.80696
Netherlands,2006,0.300433266,43574.77519
Netherlands,2007,0.295927782,45120.52912
Netherlands,2008,0.292980122,45920.67702
Netherlands,2009,0.278819972,44009.89998
Netherlands,2010,0.278452473,44372.65591
Netherlands,2011,0.277500869,44851.27193
Netherlands,2012,0.276209308,44225.18435
Netherlands,2013,0.281064794,44037.59054
Netherlands,2014,0.286314187,44503.99321
Netherlands,2015,0.282415795,45175.23189
Netherlands,2016,0.281735698,45920.31402
Netherlands,2017,0.285358194,46978.4488
Netherlands,2018,0.281210804,47807.58895
Netherlands,2019,0.292483328,48424.25384
Nicaragua,1993,0.490617498,1173.810427
Nicaragua,1998,0.449973091,1338.680813
Nicaragua,2001,0.429982022,1465.744127
Nicaragua,2005,0.405319877,1573.053035
Nicaragua,2009,0.43942161,1630.088517
Nicaragua,2014,0.461562942,1981.747734
Niger,1992,0.36097543,457.6529131
Niger,1994,0.415259648,436.9583239
Niger,2005,0.444254442,411.1275495
Niger,2007,0.373044542,416.746825
Niger,2011,0.314517146,436.549668
Niger,2014,0.34276576,482.1362248
Niger,2018,0.372810449,513.6267859
Nigeria,1985,0.386778506,1433.434061
Nigeria,1992,0.449840537,1585.603467
Nigeria,1996,0.519222464,1437.216194
Nigeria,2003,0.400635793,1763.69398
Nigeria,2010,0.356502097,2403.645256
Nigeria,2012,0.355130072,2500.641181
Nigeria,2015,0.358797787,2687.480056
Nigeria,2018,0.351277428,2512.192392
North Macedonia,1998,0.281285783,3038.138466
North Macedonia,2000,0.342638721,3283.377863
North Macedonia,2002,0.385090683,3240.109187
North Macedonia,2003,0.387223932,3301.312133
North Macedonia,2004,0.384325517,3445.806886
North Macedonia,2005,0.393052501,3600.952284
North Macedonia,2006,0.426425032,3779.675026
North Macedonia,2008,0.461416256,4230.733086
North Macedonia,2009,0.427644552,4207.804898
North Macedonia,2010,0.40160622,4339.96438
North Macedonia,2011,0.393741066,4433.887466
North Macedonia,2012,0.381365174,4408.296437
North Macedonia,2013,0.362429362,4530.682107
North Macedonia,2014,0.352054345,4687.296388
North Macedonia,2015,0.355946591,4861.553971
North Macedonia,2016,0.345346906,4994.558952
North Macedonia,2017,0.342002031,5043.692248
North Macedonia,2018,0.329607025,5184.694471
Norway,1979,0.268947587,38434.47154
Norway,1986,0.24630483,48432.58677
Norway,1991,0.252275847,51032.06029
Norway,1995,0.260205324,58151.59918
Norway,2000,0.273587853,67437.74336
Norway,2003,0.276272937,69327.42654
Norway,2004,0.315790769,71654.63653
Norway,2005,0.305975573,73036.74036
Norway,2006,0.263541735,74189.56678
Norway,2007,0.270908142,75624.4412
Norway,2008,0.269965325,75043.52946
Norway,2009,0.261583686,72823.30244
Norway,2010,0.257239667,72426.56522
Norway,2011,0.253003652,72194.781
Norway,2012,0.257262609,73178.78495
Norway,2013,0.263612033,73046.90503
Norway,2014,0.267526268,73650.31354
Norway,2015,0.274968957,74355.51586
Norway,2016,0.284937455,74493.11794
Norway,2017,0.269873302,75610.64948
Norway,2018,0.275608623,75953.58195
Norway,2019,0.277422833,76005.22479
Pakistan,1987,0.333168973,876.8135037
Pakistan,1990,0.332486609,934.3082827
Pakistan,1996,0.286649887,1017.963826
Pakistan,1998,0.331232927,1009.35927
Pakistan,2001,0.28653021,1039.469986
Pakistan,2004,0.308861069,1152.287152
Pakistan,2005,0.312612538,1195.996492
Pakistan,2007,0.296695024,1243.000053
Pakistan,2010,0.287808638,1242.30546
Pakistan,2011,0.29697957,1254.018326
Pakistan,2013,0.295285731,1306.544634
Pakistan,2015,0.312912658,1379.377851
Pakistan,2018,0.295892656,1496.272474
Palestine,2004,0.340446605,2426.415656
Palestine,2005,0.347426243,2632.246274
Palestine,2006,0.339592828,2540.267631
Palestine,2007,0.356060773,2569.984341
Palestine,2009,0.344639746,2840.01595
Palestine,2010,0.352944325,2927.08102
Palestine,2011,0.344152375,3128.108111
Palestine,2016,0.336900405,3483.099035
Panama,1979,0.487401423,5079.384217
Panama,1989,0.589077098,4858.263102
Panama,1991,0.582196174,5510.238302
Panama,1995,0.578112249,6059.829352
Panama,1997,0.582317286,6445.771466
Panama,1998,0.574808364,6780.216921
Panama,1999,0.564557769,6906.18804
Panama,2000,0.566390158,6955.28522
Panama,2001,0.567452804,6860.948838
Panama,2002,0.561019756,6881.250922
Panama,2003,0.556627882,7036.882134
Panama,2004,0.547801252,7426.650988
Panama,2005,0.538114703,7815.225209
Panama,2006,0.546454024,8337.585391
Panama,2007,0.526892591,9169.15312
Panama,2008,0.526933836,9893.695548
Panama,2009,0.517711725,9840.332935
Panama,2010,0.516097618,10232.3599
Panama,2011,0.513483149,11193.99032
Panama,2012,0.517399561,12079.54467
Panama,2013,0.51457195,12695.23487
Panama,2014,0.504668693,13113.26647
Panama,2015,0.508066631,13630.30114
Panama,2016,0.504077338,14062.44366
Panama,2017,0.498885026,14596.74109
Panama,2018,0.492124734,14880.66278
Panama,2019,0.49838336,15073.00076
Papua New Guinea,1996,0.457713526,2257.19769
Papua New Guinea,2009,0.418507883,2076.615061
Paraguay,1990,0.408393434,3879.370653
Paraguay,1995,0.581590394,4261.828555
Paraguay,1997,0.548924318,4312.79104
Paraguay,1999,0.545774652,4078.667462
Paraguay,2001,0.54629301,3796.677814
Paraguay,2002,0.572762901,3724.835556
Paraguay,2003,0.549383523,3816.086582
Paraguay,2004,0.522628136,3903.309121
Paraguay,2005,0.513817921,3922.558526
Paraguay,2006,0.529954886,4049.162522
Paraguay,2007,0.530412063,4208.04873
Paraguay,2008,0.507047521,4420.35043
Paraguay,2009,0.491457622,4349.674295
Paraguay,2010,0.509824377,4767.277902
Paraguay,2011,0.523099316,4904.146907
Paraguay,2012,0.47633563,4803.050296
Paraguay,2013,0.479360312,5130.453891
Paraguay,2014,0.50702645,5329.369797
Paraguay,2015,0.476059093,5413.776021
Paraguay,2016,0.478997177,5570.605349
Paraguay,2017,0.485474929,5762.732645
Paraguay,2018,0.459551019,5871.281311
Paraguay,2019,0.456506375,5774.16616
Paraguay,2020,0.43481944,5670.751986
Peru,1985,0.456349824,3326.760283
Peru,1994,0.440239887,3002.396338
Peru,1997,0.532593639,3339.541775
Peru,1998,0.551215183,3268.499801
Peru,1999,0.548288923,3263.90508
Peru,2000,0.490733633,3303.500937
Peru,2001,0.513063335,3281.82409
Peru,2002,0.535659229,3422.27535
Peru,2003,0.530813275,3529.487343
Peru,2004,0.498808504,3670.691381
Peru,2005,0.504513566,3867.5274
Peru,2006,0.503328575,4123.797525
Peru,2007,0.500220408,4438.593961
Peru,2008,0.474873379,4804.804797
Peru,2009,0.470065807,4818.597212
Peru,2010,0.455379256,5177.841284
Peru,2011,0.446601519,5460.935651
Peru,2012,0.444404087,5748.590835
Peru,2013,0.438828966,6030.420249
Peru,2014,0.431392253,6109.156884
Peru,2015,0.433564001,6229.100674
Peru,2016,0.436392562,6380.025857
Peru,2017,0.4329279,6432.924329
Peru,2018,0.423876479,6574.31669
Peru,2019,0.415627846,6611.492764
Peru,2020,0.43794137,5792.18794
Philippines,1985,0.410374355,1564.217497
Philippines,1988,0.407462674,1664.339735
Philippines,1991,0.438235514,1680.594907
Philippines,1994,0.428883875,1675.096635
Philippines,1997,0.459622075,1821.902309
Philippines,2000,0.427994724,1830.913244
Philippines,2003,0.414946578,1931.108801
Philippines,2006,0.428588396,2149.329938
Philippines,2009,0.417603385,2304.836545
Philippines,2012,0.422243295,2610.967768
Philippines,2015,0.403514992,3001.043182
Philippines,2018,0.378117062,3500.933789
Poland,1985,0.251649662,4970.384167
Poland,1986,0.27984542,5112.445594
Poland,1987,0.255251278,5203.52401
Poland,1989,0.268924724,5568.472822
Poland,1992,0.292985629,4848.508934
Poland,1993,0.266988985,5016.979239
Poland,1995,0.346447211,5638.14491
Poland,1996,0.326554205,5978.389466
Poland,1998,0.323187391,6652.530195
Poland,1999,0.325903704,6962.771943
Poland,2000,0.329655369,7356.775398
Poland,2001,0.328490263,7451.414156
Poland,2002,0.340502059,7606.639999
Poland,2003,0.349113337,7878.065734
Poland,2004,0.354260608,8275.45679
Poland,2005,0.344925793,8569.429971
Poland,2006,0.337091161,9100.598829
Poland,2007,0.335089389,9748.534077
Poland,2008,0.33717042,10156.58426
Poland,2009,0.33578089,10437.16185
Poland,2010,0.332188336,10858.53483
Poland,2011,0.327763434,11369.02962
Poland,2012,0.323912772,11519.68501
Poland,2013,0.325495204,11656.40309
Poland,2014,0.320801538,12059.24671
Poland,2015,0.318235289,12578.49547
Poland,2016,0.307963476,12979.25526
Poland,2017,0.302965813,13604.54047
Poland,2018,0.311410486,14332.91589
Poland,2019,0.302394724,15016.6733
Portugal,2003,0.387753517,18811.87683
Portugal,2004,0.389388362,19102.63698
Portugal,2005,0.384800724,19216.30507
Portugal,2006,0.380607799,19493.39197
Portugal,2007,0.367501832,19942.82228
Portugal,2008,0.36634151,19977.6625
Portugal,2009,0.349074152,19335.50252
Portugal,2010,0.358446705,19662.45203
Portugal,2011,0.363446774,19357.39531
Portugal,2012,0.360347924,18647.45676
Portugal,2013,0.361871044,18577.08158
Portugal,2014,0.355621728,18825.47945
Portugal,2015,0.355233023,19242.36647
Portugal,2016,0.351905183,19692.98868
Portugal,2017,0.338038412,20433.26671
Portugal,2018,0.334925626,21049.15065
Portugal,2019,0.327627472,21608.71971
Romania,1989,0.233073034,5300.127179
Romania,1992,0.254617279,4040.701871
Romania,1994,0.282005825,4275.803541
Romania,1995,0.311580259,4551.535548
Romania,1997,0.305044268,4526.061027
Romania,1998,0.310832401,4443.377859
Romania,1999,0.294176679,4433.595738
Romania,2000,0.293238638,4548.602113
Romania,2001,0.294290588,4853.207153
Romania,2002,0.302299389,5224.762356
Romania,2003,0.299112872,5385.787643
Romania,2004,0.300393721,5981.407996
Romania,2005,0.298193913,6299.409918
Romania,2006,0.304642964,6845.611332
Romania,2007,0.302072898,7450.054733
Romania,2008,0.295838115,8280.304395
Romania,2009,0.281893464,7888.895847
Romania,2010,0.281582378,7626.294198
Romania,2011,0.272115199,7809.976847
Romania,2012,0.273342376,8004.909206
Romania,2013,0.274506993,8337.673611
Romania,2014,0.360115397,8670.975807
Romania,2015,0.359138906,8969.148921
Romania,2016,0.283457048,9444.994917
Romania,2017,0.360168279,10195.07473
Romania,2018,0.287828663,10714.01536
Romania,2019,0.348042001,11221.70839
Russia,1993,0.483757379,5798.909737
Russia,1996,0.461034633,4686.858832
Russia,1997,0.384092334,4760.335223
Russia,1998,0.381370395,4515.50564
Russia,1999,0.37443444,4819.376403
Russia,2000,0.370928293,5323.662359
Russia,2001,0.369251149,5618.950846
Russia,2002,0.372838298,5910.166842
Russia,2003,0.399715701,6370.448579
Russia,2004,0.403158422,6856.67259
Russia,2005,0.412656056,7323.379289
Russia,2006,0.409509505,7949.890356
Russia,2007,0.42272473,8640.398801
Russia,2008,0.415685851,9093.692616
Russia,2009,0.398456009,8381.861175
Russia,2010,0.395489776,8755.113368
Russia,2011,0.397493144,9124.467601
Russia,2012,0.407148269,9475.682559
Russia,2013,0.408844243,9621.509885
Russia,2014,0.398812219,9520.940335
Russia,2015,0.377408416,9313.013625
Russia,2016,0.368484993,9313.968066
Russia,2017,0.37239071,9473.180096
Russia,2018,0.374730062,9739.899916
Russia,2019,0.376914373,9942.374057
Russia,2020,0.360298092,9666.814664
Rwanda,2000,0.485472726,344.9399779
Rwanda,2005,0.520394142,456.590745
Rwanda,2010,0.472224139,599.2074262
Rwanda,2013,0.451128319,683.401662
Rwanda,2016,0.437100478,775.4756879
Rwanda - rural,1984,0.288985949,409.6707304
Saint Lucia,1995,0.425843806,8919.69657
Saint Lucia,2016,0.512333078,10409.5373
Samoa,2002,0.407355197,3676.139687
Samoa,2008,0.420465486,4210.963704
Samoa,2013,0.387318098,3944.876887
Sao Tome and Principe,2000,0.321258935,1073.896625
Sao Tome and Principe,2010,0.30821269,1402.302102
Sao Tome and Principe,2017,0.40749592,1651.012017
Senegal,1991,0.541373585,1012.544215
Senegal,1994,0.41440712,952.699964
Senegal,2001,0.412294356,1086.176314
Senegal,2005,0.392222819,1133.71699
Senegal,2011,0.402852251,1133.193343
Senegal,2018,0.381224724,1360.239278
Serbia,2002,0.327437534,3640.275863
Serbia,2003,0.32828977,3808.094977
Serbia,2004,0.354736496,4161.59616
Serbia,2005,0.364604233,4404.960887
Serbia,2006,0.29729479,4648.198088
Serbia,2007,0.287066993,4967.620857
Serbia,2008,0.275614211,5270.959534
Serbia,2009,0.279741493,5147.570156
Serbia,2010,0.290166053,5206.087957
Serbia,2012,0.399246587,5343.580053
Serbia,2013,0.290171138,5524.969135
Serbia,2014,0.40494145,5462.73603
Serbia,2015,0.285157361,5588.980728
Serbia,2016,0.388324969,5805.899396
Serbia,2017,0.361518969,5959.522673
Serbia,2018,0.303510575,6261.527139
Serbia,2019,0.289532461,6567.909564
Seychelles,1999,0.42776691,10880.09669
Seychelles,2006,0.427676166,11322.41466
Seychelles,2013,0.468227879,13964.56113
Seychelles,2018,0.321253197,15866.90714
Sierra Leone,2003,0.40167732,459.8033005
Sierra Leone,2011,0.340302393,556.8468994
Sierra Leone,2018,0.356901776,630.4824554
Slovakia,1992,0.201865781,6652.227284
Slovakia,1996,0.262776853,8021.159647
Slovakia,2004,0.289373885,10712.86216
Slovakia,2005,0.29834425,11421.30417
Slovakia,2006,0.277095102,12390.76604
Slovakia,2007,0.280048336,13728.93094
Slovakia,2008,0.268743958,14481.87906
Slovakia,2009,0.260160967,13673.58207
Slovakia,2010,0.273157199,14520.56149
Slovakia,2011,0.265383783,14884.32285
Slovakia,2012,0.261162957,15060.83278
Slovakia,2013,0.280862088,15143.1646
Slovakia,2014,0.26106635,15540.63222
Slovakia,2015,0.264916569,16335.6454
Slovakia,2016,0.251677467,16629.74464
Slovakia,2017,0.23237751,17098.78782
Slovakia,2018,0.249701475,17723.02119
Slovakia,2019,0.232323245,18160.17889
Slovenia,1987,0.235983699,15803.20407
Slovenia,1993,0.291849925,12108.03828
Slovenia,1997,0.241215008,14415.77671
Slovenia,1998,0.284066834,14921.03265
Slovenia,1999,0.240428866,15705.49899
Slovenia,2002,0.291216106,17294.97706
Slovenia,2003,0.308660228,17796.21961
Slovenia,2004,0.247907384,18560.09658
Slovenia,2005,0.246348632,19231.66415
Slovenia,2006,0.243639268,20271.99768
Slovenia,2007,0.243547532,21566.07868
Slovenia,2008,0.23718019,22287.73996
Slovenia,2009,0.247877353,20419.95612
Slovenia,2010,0.249332595,20604.30164
Slovenia,2011,0.248680337,20738.64647
Slovenia,2012,0.255855023,20148.90054
Slovenia,2013,0.262411044,19914.46388
Slovenia,2014,0.256575347,20445.60933
Slovenia,2015,0.254084646,20881.76693
Slovenia,2016,0.247579359,21532.51516
Slovenia,2017,0.242193073,22554.68652
Slovenia,2018,0.246333645,23466.93053
Slovenia,2019,0.243842324,24061.60388
Solomon Islands,2005,0.460968521,1826.661574
Solomon Islands,2012,0.37054927,2177.540987
Somalia,2017,0.368224051,406.4272313
South Africa,1993,0.593339364,4581.218275
South Africa,2000,0.577696618,4930.025466
South Africa,2005,0.647624886,5587.793352
South Africa,2008,0.630089973,6170.905329
South Africa,2010,0.63383188,6084.967978
South Africa,2014,0.630260727,6273.566318
South Korea,2006,0.317029842,22192.18512
South Korea,2008,0.323248326,23882.7305
South Korea,2010,0.320212246,25451.00416
South Korea,2012,0.315580517,26675.44017
South Korea,2014,0.311929046,28094.9177
South Korea,2016,0.314048565,29461.78401
South Sudan,2009,0.463406607,2335.816744
South Sudan,2016,0.441441282,974.7159056
Spain,1980,0.344835462,14721.56758
Spain,1985,0.344316743,15375.87454
Spain,1990,0.32023741,18962.44605
Spain,1995,0.366541199,19994.02769
Spain,2000,0.342510455,23928.67166
Spain,2003,0.31804665,25300.62134
Spain,2004,0.333052924,25644.38323
Spain,2005,0.324356387,26135.65158
Spain,2006,0.335452265,26751.88141
Spain,2007,0.34138834,27207.87312
Spain,2008,0.342215725,27014.81478
Spain,2009,0.349261256,25768.92618
Spain,2010,0.352468371,25692.36964
Spain,2011,0.356986043,25392.74712
Spain,2012,0.354063304,24625.27029
Spain,2013,0.361851672,24351.46219
Spain,2014,0.360544135,24762.38087
Spain,2015,0.361814192,25732.01836
Spain,2016,0.357598942,26489.65868
Spain,2017,0.346545469,27213.45167
Spain,2018,0.347189473,27714.65755
Spain,2019,0.343058368,28091.01233
Sri Lanka,1985,0.324678544,1134.085759
Sri Lanka,1990,0.324474329,1253.719335
Sri Lanka,1995,0.353995391,1548.549212
Sri Lanka,2002,0.401719063,1939.346218
Sri Lanka,2006,0.396690194,2398.43236
Sri Lanka,2009,0.360541525,2750.201906
Sri Lanka,2012,0.387136085,3462.936684
Sri Lanka,2016,0.393457734,3972.10259
Sudan,2009,0.35395337,1328.226518
Sudan,2014,0.342431971,1336.501782
Suriname - urban,1999,0.578514039,6147.474345
Sweden,1967,0.339738567,21351.29735
Sweden,1975,0.242854695,27202.34389
Sweden,1981,0.229235733,28750.80383
Sweden,1987,0.23057627,33214.95763
